24/10/2025 08:45:54 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE jumlahpengajuan <> 0 ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 14:17:00 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE statustrf = 'PENDING'  ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 14:17:03 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE statustrf = 'Done'  ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 14:17:07 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE jumlahpengajuan <> 0 ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 15:01:29 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE jumlahpengajuan <> 0 ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 15:01:33 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE statustrf = 'Open'  ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 15:01:36 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE statustrf = 'PENDING'  ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 15:01:40 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE statustrf = 'Done'  ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 15:01:47 : FormadminpantauSPD.aspx | 255021010 | Store Filter | SELECT trDetail_permintaanSPD.idtbl, tr_permintaanSPD.Provider, tr_permintaanSPD.Perusahaan, tr_permintaanSPD.NoTask, trDetail_permintaanSPD.tglpengajuan, trDetail_permintaanSPD.notekeuangan, trDetail_permintaanSPD.tgltrf, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahtrf,'.',''),',','')) jumlahtrf, tr_permintaanSPD.NamaTeknisi, tr_permintaanSPD.TypeTeknisi, TRY_CONVERT(NUMERIC(38,0), REPLACE(REPLACE(trDetail_permintaanSPD.jumlahpengajuan,'.',''),',','')) jumlahpengajuan, trDetail_permintaanSPD.NoReferensi, trDetail_permintaanSPD.statustrf, trDetail_permintaanSPD.keterangan, trDetail_permintaanSPD.fileTransf_url FROM tr_permintaanSPD INNER JOIN trDetail_permintaanSPD ON tr_permintaanSPD.NoTask = trDetail_permintaanSPD.notask WHERE jumlahpengajuan <> 0 ORDER BY trDetail_permintaanSPD.tglpengajuan DESC | 
24/10/2025 15:10:57 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
24/10/2025 15:10:57 : 233030302 | Upload Foto | <ul style='left: 0px; top: 0px;'></ul> | select * from trx_file where VID='SCM201800010004000077' And flagDetailTask <> '' | 
24/10/2025 15:10:57 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
24/10/2025 15:10:57 : 233030302 | Upload Foto | <ul style='left: 0px; top: 0px;'></ul> | select * from trx_file where VID='SCM201800010004000077' And flagDetailTask <> '' | 
24/10/2025 17:03:11 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
24/10/2025 17:03:11 : 233030302 | Upload Foto | <ul style='left: 0px; top: 0px;'></ul> | select * from trx_file where VID='SCM201800010004000077' And flagDetailTask <> '' | 
24/10/2025 17:03:12 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
24/10/2025 17:03:12 : 233030302 | Upload Foto | <ul style='left: 0px; top: 0px;'></ul> | select * from trx_file where VID='SCM201800010004000077' And flagDetailTask <> '' | 
